"","SamplerNo","Location.x","SamplerType","ExtractionGroup","qPCR_Plate","JDay","Date","SampleID","SsCtMean","SsCtSD","SsMean","logSsMean","Censored","SsSD","SsScaled","SsClean","logSsClean","VolumeSampled","sporesPCM","logSPCM","TtCt","TtSD","Water.","logSsMean_t1","Location.y","Year","MeanWetness","DiffMeanWet","MeanWet_1d","MaxWetness","DiffMaxWet","MaxWet_1d","MinWetness","DiffMinWet","MinWet_1d","MeanTemp","DiffMeanT","MeanT_1d","MaxTemp","DiffMaxT","MaxT_1d","MinTemp","DiffMinT","MinT_1d","MeanRH","DiffMeanRH","MeanRH_1d","MaxRH","DiffMaxRH","MaxRH_1d","MinRH","DiffMinRH","MinRH_1d","DiffRH_0d","DiffRH_1d","DiffRH_2d","MaxDiffRH_2h","MaxDiffRH_3h","MeanVPD","DiffMeanVPD","MeanVPD_1d","MaxVPD","DiffMaxVPD","MaxVPD_1d","MinVPD","DiffMinVPD","TotalPrecip","Precip_1d","RainYN","MaxRain","MinRain","MeanWC","DiffMeanWC","MeanWC_1d","MaxWC","DiffMaxWC","MaxWC_1d","MinWC","DiffMinWC","MinWC_1d","MeanDP","DiffMeanDP","MeanDP_1d","MaxDP","DiffMaxDP","MaxDP_1d","MinDP","DiffMinDP","MinDP_1d","MeanSoilTemp","DiffMeanSoilT","MeanSoilT_1d","MaxSoilTemp","DiffMaxSoilT","MaxSoilT_1d","MinSoilTemp","DiffMinSoilT","MinSoilT_1d"
"33","01","1917","Burkard",NA,"Plate 10",221,2019-08-09,"T01-221",117,0.15,476.67,2.679127966,FALSE,44.65,NA,476.67,2.68,24,19.86,1.32,23.84,0.15,"No",2.304921162,"1917",2019,1.65833,1.65833,0,13,13,0,0,0,0,19.775,-1.80833,21.58333,25.2,-8.6,33.8,14.6,3.6,11,61.72083,-2.5375,64.25833,79.2,-10.3,89.5,49.3,11.5,37.8,29.9,51.7,39.2,15.5,19.5,6.48532,-2.0519,8.53722,9.88079,-14.0642,23.94499,2.55552,1.52506,0.2,0,1,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0375,-1.77917,13.81667,15.9,-2.9,18.8,9.7,1,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","01","1917","Burkard",NA,"Plate 10",222,2019-08-10,"T01-222",217,0.09,183.66,2.266372831,FALSE,10.34,NA,183.66,2.27,24,7.65,0.94,23.17,0.03,"No",2.679127966,"1917",2019,5.9625,4.30417,1.65833,14,1,13,0,0,0,14.10833,-5.66667,19.775,18.6,-6.6,25.2,11.7,-2.9,14.6,78.8125,17.09167,61.72083,92.6,13.4,79.2,62.2,12.9,49.3,30.4,29.9,51.7,12.8,16.6,2.54222,-3.9431,6.48532,5.54602,-4.33477,9.88079,0.72171,-1.83381,14.7,0.2,1,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33333,-1.70417,12.0375,11.4,-4.5,15.9,8.7,-1,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","01","1917","Burkard",NA,"Plate 10",223,2019-08-11,"T01-223",125,0.13,441.25,2.645667842,FALSE,37.27,NA,441.25,2.65,24,18.39,1.29,23.42,0.12,"No",2.266372831,"1917",2019,4.10417,-1.85833,5.9625,13.5,-0.5,14,0,0,0,15.8125,1.70417,14.10833,21,2.4,18.6,13,1.3,11.7,81.63333,2.82083,78.8125,91.8,-0.8,92.6,72.3,10.1,62.2,19.5,30.4,29.9,12.2,14.3,2.35843,-0.18379,2.54222,4.79699,-0.74903,5.54602,0.94062,0.21891,1,14.7,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,2.31667,10.33333,15.8,4.4,11.4,9.9,1.2,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","01","1917","Burkard",NA,"Plate 10",224,2019-08-12,"T01-224",167,0.19,301.94,2.481356621,FALSE,37.92,NA,301.94,2.48,24,12.58,1.13,22.88,0.07,"No",2.645667842,"1917",2019,10.875,6.77083,4.10417,14,0.5,13.5,4.6,4.6,0,14.79167,-1.02083,15.8125,17.8,-3.2,21,13.5,0.5,13,88.53333,6.9,81.63333,95.1,3.3,91.8,75.6,3.3,72.3,19.5,19.5,30.4,7.7,11.8,1.42275,-0.93568,2.35843,3.46055,-1.33644,4.79699,0.53805,-0.40257,1.6,1,1,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.86667,0.21667,12.65,13.5,-2.3,15.8,12.1,2.2,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","01","1917","Burkard",NA,"Plate 10",225,2019-08-13,"T01-225",173,0.08,286.68,2.45890967,FALSE,14.86,NA,286.68,2.46,24,11.95,1.11,22.87,0.1,"No",2.481356621,"1917",2019,5.5125,-5.3625,10.875,10,-4,14,0,-4.6,4.6,16.5125,1.72083,14.79167,23.8,6,17.8,12.3,-1.2,13.5,80.56667,-7.96667,88.53333,97.1,2,95.1,58.6,-17,75.6,38.5,19.5,19.5,13.8,20.5,3.11228,1.68953,1.42275,8.51787,5.05732,3.46055,0.31844,-0.21961,0,1.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.85417,-0.0125,12.86667,15.3,1.8,13.5,10.9,-1.2,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","01","1917","Burkard",NA,"Plate 10",226,2019-08-14,"T01-226",219,0.13,181.5,2.261262869,FALSE,15.26,NA,181.5,2.26,24,7.56,0.93,22.56,0.09,"No",2.45890967,"1917",2019,8.8625,3.35,5.5125,14.5,4.5,10,0,0,0,17.60833,1.09583,16.5125,26.6,2.8,23.8,9,-3.3,12.3,75.7875,-4.77917,80.56667,94.5,-2.6,97.1,47.5,-11.1,58.6,47,38.5,19.5,13.2,20.8,4.29445,1.18217,3.11228,12.89533,4.37746,8.51787,0.58174,0.2633,0.7,0,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.89167,0.0375,12.85417,17.4,2.1,15.3,7.3,-3.6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","01","1917","Burkard",NA,"Plate 10",227,2019-08-15,"T01-227",357,0.27,47.95,1.689752696,TRUE,8.8,NA,0,0,24,0,0,22.12,0.11,"No",2.261262869,"1917",2019,4.8875,-3.975,8.8625,9.3,-5.2,14.5,0,0,0,17.4875,-0.12083,17.60833,28.5,1.9,26.6,7.6,-1.4,9,68.00417,-7.78333,75.7875,93.2,-1.3,94.5,38.4,-9.1,47.5,54.8,47,38.5,17.2,31,6.36936,2.07492,4.29445,16.98008,4.08475,12.89533,0.66734,0.0856,0,0.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.625,-2.26667,12.89167,14.5,-2.9,17.4,5.9,-1.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","01","1917","Burkard",NA,"Plate 10",228,2019-08-16,"T01-228",65,0.08,902.32,2.955841626,FALSE,49.15,NA,902.32,2.96,24,37.6,1.59,22.58,0.03,"No",1.689752696,"1917",2019,9.33333,4.44583,4.8875,14,4.7,9.3,0.6,0.6,0,12.98333,-4.50417,17.4875,18.8,-9.7,28.5,9.9,2.3,7.6,81.13333,13.12917,68.00417,87.8,-5.4,93.2,69.5,31.1,38.4,18.3,54.8,47,11.4,16.4,2.03893,-4.33044,6.36936,4.55897,-12.42111,16.98008,1.28237,0.61503,3.9,0,1,1.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7875,-0.8375,10.625,13.2,-1.3,14.5,6.7,0.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","01","1917","Burkard",NA,"Plate 16",229,2019-08-17,"T01-229",526,0,1.65,0.423245874,TRUE,0,NA,0,0,24,0,0,23.19,0.09,"No",2.955841626,"1917",2019,4.84583,-4.4875,9.33333,13.9,-0.1,14,0,-0.6,0.6,13.2875,0.30417,12.98333,20.6,1.8,18.8,8.8,-1.1,9.9,69.07083,-12.0625,81.13333,90.5,2.7,87.8,37.9,-31.6,69.5,52.6,18.3,54.8,19.7,30.1,3.99211,1.95318,2.03893,10.30332,5.74435,4.55897,0.81271,-0.46967,1.4,3.9,1,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.10417,-2.68333,9.7875,9.3,-3.9,13.2,5.4,-1.3,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","01","1917","Burkard",NA,NA,230,2019-08-18,"No Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423245874,"1917",2019,0,-4.84583,4.84583,0,-13.9,13.9,0,0,0,17.99583,4.70833,13.2875,27.8,7.2,20.6,9.6,0.8,8.8,58.5,-10.57083,69.07083,83.5,-7,90.5,33,-4.9,37.9,50.5,52.6,18.3,12.8,24.7,7.81713,3.82502,3.99211,17.73671,7.4334,10.30332,1.46437,0.65166,0,1.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66667,1.5625,7.10417,10.6,1.3,9.3,6.4,1,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","01","1917","Burkard",NA,"Plate 21",231,2019-08-19,"T01-231",11,0.05,3043.47,3.483511699,FALSE,105.18,NA,3043.47,3.48,24,126.81,2.11,24.47,0.07,"No",NA,"1917",2019,0,0,0,0,0,0,0,0,0,17.07083,-0.925,17.99583,26.1,-1.7,27.8,8.7,-0.9,9.6,56.20417,-2.29583,58.5,80,-3.5,83.5,37,4,33,43,50.5,52.6,9.5,17.2,6.8142,-1.00293,7.81713,14.80851,-2.9282,17.73671,1.71096,0.24659,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83333,-0.83333,8.66667,11.5,0.9,10.6,4.7,-1.7,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","01","1917","Burkard",NA,"Plate 21",232,2019-08-20,"T01-232",15,0.04,2450.06,3.389353943,FALSE,71.39,NA,2450.06,3.39,24,102.09,2.01,25.02,0.03,"No",3.483511699,"1917",2019,0,0,0,0,0,0,0,0,0,18.775,1.70417,17.07083,29.5,3.4,26.1,7.2,-1.5,8.7,52.67917,-3.525,56.20417,86,6,80,31.3,-5.7,37,54.7,43,50.5,18.2,32.9,9.11079,2.29659,6.8142,20.22239,5.41388,14.80851,1.13934,-0.57162,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.90417,0.07083,7.83333,11.3,-0.2,11.5,4.3,-0.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","01","1917","Burkard",NA,"Plate 21",233,2019-08-21,"T01-233",35,0.07,1360.53,3.134027215,FALSE,64.64,NA,1360.53,3.13,24,56.69,1.76,25.9,0.07,"No",3.389353943,"1917",2019,0.6125,0.6125,0,14.7,14.7,0,0,0,0,22.80417,4.02917,18.775,32.7,3.2,29.5,14.2,7,7.2,42.875,-9.80417,52.67917,54.8,-31.2,86,28.9,-2.4,31.3,25.9,54.7,43,17.4,18.3,12.37073,3.25994,9.11079,25.01605,4.79366,20.22239,5.30183,4.16248,18.2,0,1,18.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,1.29583,7.90417,14.7,3.4,11.3,4.8,0.5,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","01","1917","Burkard",NA,"Plate 21",234,2019-08-22,"T01-234",154,0.08,290.77,2.465040635,FALSE,14.28,NA,290.77,2.47,24,12.12,1.12,24.49,0.06,"No",3.134027215,"1917",2019,3.525,2.9125,0.6125,14.5,-0.2,14.7,0,0,0,18.21667,-4.5875,22.80417,23,-9.7,32.7,14,-0.2,14.2,72.32917,29.45417,42.875,89.9,35.1,54.8,52.5,23.6,28.9,37.4,25.9,54.7,10.7,18,4.19534,-8.17538,12.37073,9.31947,-15.69658,25.01605,1.13,-4.17182,2.1,18.2,1,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.94583,3.74583,9.2,17.3,2.6,14.7,8.7,3.9,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","01","1917","Burkard",NA,"Plate 21",235,2019-08-23,"T01-235",231,0.04,135.42,2.134878045,FALSE,3.66,NA,135.42,2.13,24,5.64,0.82,25.08,0.03,"No",2.465040635,"1917",2019,0.36667,-3.15833,3.525,4.6,-9.9,14.5,0,0,0,17.2,-1.01667,18.21667,25.6,2.6,23,8.9,-5.1,14,68.88333,-3.44583,72.32917,96.5,6.6,89.9,30.2,-22.3,52.5,66.3,37.4,25.9,25.9,39.1,5.7674,1.57205,4.19534,16.10736,6.78789,9.31947,0.39899,-0.73102,0.2,2.1,1,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15,-2.79583,12.94583,15,-2.3,17.3,6.8,-1.9,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","01","1917","Burkard",NA,"Plate 21",236,2019-08-24,"T01-236",20,0.06,2260.51,3.354398512,FALSE,95.22,NA,2260.51,3.35,24,94.19,1.98,25.52,0.06,"No",2.134878045,"1917",2019,0,-0.36667,0.36667,0,-4.6,4.6,0,0,0,19.65,2.45,17.2,28.4,2.8,25.6,11.7,2.8,8.9,58.05417,-10.82917,68.88333,79.6,-16.9,96.5,36.2,6,30.2,43.4,66.3,37.4,16.3,26,7.67263,1.90524,5.7674,17.53402,1.42667,16.10736,1.97719,1.57821,0,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.66667,0.51667,10.15,12.7,-2.3,15,8,1.2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","01","1917","Burkard",NA,"Plate 21",237,2019-08-25,"T01-237",175,0.03,239.92,2.381872854,FALSE,4.55,NA,239.92,2.38,24,10,1.04,24.46,0.07,"No",3.354398512,"1917",2019,0.0875,0.0875,0,2,2,0,0,0,0,14.2875,-5.3625,19.65,20.5,-7.9,28.4,6.4,-5.3,11.7,68.67083,10.61667,58.05417,91.6,12,79.6,47.3,11.1,36.2,44.3,43.4,66.3,16.2,24.4,4.19124,-3.4814,7.67263,8.84601,-8.68801,17.53402,0.75069,-1.2265,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17083,-2.49583,10.66667,12.4,-0.3,12.7,4.1,-3.9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","01","1917","Burkard",NA,"Plate 21",238,2019-08-26,"T01-238",34,0.02,1377.31,3.139346907,FALSE,17.67,NA,1377.31,3.14,24,57.39,1.77,24.37,0.04,"No",2.381872854,"1917",2019,6.29583,6.20833,0.0875,14.7,12.7,2,0,0,0,15.40417,1.11667,14.2875,23.3,2.8,20.5,7.9,1.5,6.4,60.19583,-8.475,68.67083,87.7,-3.9,91.6,29.2,-18.1,47.3,58.5,44.3,43.4,20.7,27.7,5.88332,1.69208,4.19124,13.54844,4.70243,8.84601,1.05224,0.30155,12.1,0,1,6.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.49167,-1.67917,8.17083,10.2,-2.2,12.4,1.5,-2.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","03","1919","Burkard",NA,"Plate 03",177,2019-06-26,"T3-177",113,0.05,532.85,2.727419247,FALSE,17.95,NA,532.85,2.73,24,22.2,1.37,23.03,0.04,"No",NA,"1919",2019,7.51667,NA,NA,13.2,NA,NA,0,NA,NA,16.44167,NA,NA,26.3,NA,NA,11.1,NA,NA,71.07083,NA,NA,92.6,NA,NA,31.5,NA,NA,61.1,10.6,NA,12.3,17,4.85425,NA,NA,16.51325,NA,NA,0.79886,NA,1.2,NA,1,0.5,0,0.17554,NA,NA,0.214,NA,NA,0.159,NA,NA,10.30417,NA,NA,13.5,NA,NA,7.9,NA,NA,20.12083,NA,NA,31.1,NA,NA,15.5,NA,NA
"52","03","1919","Burkard",NA,"Plate 03",178,2019-06-27,"T3-178",319,0.18,77.14,1.892873407,FALSE,9.19,NA,77.14,1.89,24,3.21,0.62,22.87,0.05,"No",2.727419247,"1919",2019,3.84167,-3.675,7.51667,12.7,-0.5,13.2,0,0,0,14.87083,-1.57083,16.44167,23.6,-2.7,26.3,7.5,-3.6,11.1,66.85417,-4.21667,71.07083,84.7,-7.9,92.6,34.6,3.1,31.5,50.1,61.1,10.6,11.5,19.1,4.62031,-0.23394,4.85425,13.11735,-3.3959,16.51325,1.26028,0.46143,1.7,1.2,1,1.7,0,0.19413,0.01858,0.17554,0.227,0.013,0.214,0.183,0.024,0.159,8.1375,-2.16667,10.30417,13,-0.5,13.5,4.8,-3.1,7.9,17.65,-2.47083,20.12083,29.9,-1.2,31.1,10.9,-4.6,15.5
"53","03","1919","Burkard",NA,"Plate 03",179,2019-06-28,"T3-179",301,0.49,93.17,1.97391257,FALSE,30.14,NA,93.17,1.97,24,3.88,0.69,23.39,0.07,"No",1.892873407,"1919",2019,0,-3.84167,3.84167,0,-12.7,12.7,0,0,0,19.2,4.32917,14.87083,25.6,2,23.6,12.4,4.9,7.5,37.97083,-28.88333,66.85417,53.3,-31.4,84.7,22.6,-12,34.6,30.7,50.1,61.1,6.3,11.7,10.28749,5.66718,4.62031,16.67612,3.55877,13.11735,4.72834,3.46806,0,1.7,0,0,0,0.20421,0.01008,0.19413,0.227,0,0.227,0.187,0.004,0.183,4.03333,-4.10417,8.1375,8.7,-4.3,13,1,-3.8,4.8,22.32083,4.67083,17.65,30.6,0.7,29.9,14.7,3.8,10.9
"54","03","1919","Burkard",NA,"Plate 03",180,2019-06-29,"T3-180",81,0.09,812.36,2.910282811,FALSE,46.38,NA,812.36,2.91,24,33.85,1.54,23.37,0.09,"No",1.97391257,"1919",2019,0,0,0,0,0,0,0,0,0,17.81667,-1.38333,19.2,25,-0.6,25.6,8.4,-4,12.4,38.84167,0.87083,37.97083,64.2,10.9,53.3,18.7,-3.9,22.6,45.5,30.7,50.1,10.5,14.6,9.86395,-0.42354,10.28749,17.08548,0.40936,16.67612,2.84163,-1.88671,0,0,0,0,0,0.19438,-0.00983,0.20421,0.218,-0.009,0.227,0.174,-0.013,0.187,2.525,-1.50833,4.03333,7.6,-1.1,8.7,-1.4,-2.4,1,22.54583,0.225,22.32083,33.1,2.5,30.6,14,-0.7,14.7
"55","03","1919","Burkard",NA,"Plate 03",181,2019-06-30,"T3-181",236,0.12,170.85,2.235149536,FALSE,13.64,NA,170.85,2.24,24,7.12,0.91,22.92,0.04,"No",2.910282811,"1919",2019,0,0,0,0,0,0,0,0,0,20.09167,2.275,17.81667,28.6,3.6,25,12,3.6,8.4,41.4375,2.59583,38.84167,62.9,-1.3,64.2,13.1,-5.6,18.7,49.8,45.5,30.7,13.4,24.4,11.16502,1.30107,9.86395,24.18252,7.09704,17.08548,3.87541,1.03378,0,0,0,0,0,0.18163,-0.01275,0.19438,0.209,-0.009,0.218,0.166,-0.008,0.174,5.34167,2.81667,2.525,9,1.4,7.6,-2.4,-1,-1.4,24.125,1.57917,22.54583,33,-0.1,33.1,16.3,2.3,14
"56","03","1919","Burkard",NA,"Plate 03",182,2019-07-01,"T3-182",458,1.95,19.27,1.306853749,TRUE,19.37,NA,0,0,24,0,0,24.02,0.36,"No",2.235149536,"1919",2019,0.16667,0.16667,0,2.9,2.9,0,0,0,0,13.67083,-6.42083,20.09167,28.6,0,28.6,9.1,-2.9,12,57.825,16.3875,41.4375,71,8.1,62.9,13.1,0,13.1,57.9,49.8,45.5,39.3,47.9,5.98996,-5.17506,11.16502,24.18252,0,24.18252,2.45012,-1.42529,0.2,0,1,0.2,0,0.16025,-0.02138,0.18163,0.187,-0.022,0.209,0.149,-0.017,0.166,4.31667,-1.025,5.34167,8.3,-0.7,9,-2.4,0,-2.4,21.29583,-2.82917,24.125,32.1,-0.9,33,16.2,-0.1,16.3
"57","03","1919","Burkard",NA,"Plate 03",183,2019-07-02,"T3-183",162,0.08,340.5,2.533390708,FALSE,18.49,NA,340.5,2.53,24,14.19,1.18,23.26,0.02,"No",1.306853749,"1919",2019,0,-0.16667,0.16667,0,-2.9,2.9,0,0,0,14.77917,1.10833,13.67083,23,-5.6,28.6,10.2,1.1,9.1,61.28333,3.45833,57.825,79.8,8.8,71,34,20.9,13.1,45.8,57.9,49.8,14.6,25.6,5.04839,-0.94157,5.98996,12.75296,-11.42956,24.18252,1.79401,-0.65611,0,0.2,0,0,0,0.14571,-0.01454,0.16025,0.159,-0.028,0.187,0.136,-0.013,0.149,6.91667,2.6,4.31667,8.8,0.5,8.3,5.1,7.5,-2.4,20.64167,-0.65417,21.29583,31.7,-0.4,32.1,15,-1.2,16.2
"58","03","1919","Burkard",NA,"Plate 03",184,2019-07-03,"T3-184",146,0.08,396.22,2.599031107,FALSE,21.18,NA,396.22,2.6,24,16.51,1.24,22.95,0.04,"No",2.533390708,"1919",2019,0,0,0,0,0,0,0,0,0,15.07083,0.29167,14.77917,24,1,23,9,-1.2,10.2,62.82083,1.5375,61.28333,83.8,4,79.8,28.7,-5.3,34,55.1,45.8,57.9,14.2,25.8,5.47007,0.42167,5.04839,14.70519,1.95223,12.75296,1.51242,-0.28159,0,0,0,0,0,0.13438,-0.01133,0.14571,0.159,0,0.159,0.122,-0.014,0.136,7.02917,0.1125,6.91667,10.7,1.9,8.8,4.3,-0.8,5.1,21.34583,0.70417,20.64167,32.3,0.6,31.7,15.7,0.7,15
"59","03","1919","Burkard",NA,"Plate 03",185,2019-07-04,"T3-185",179,0.07,293.62,2.469262225,FALSE,12.53,NA,293.62,2.47,24,12.23,1.12,23.14,0.04,"No",2.599031107,"1919",2019,8.12083,8.12083,0,14.2,14.2,0,0,0,0,11.89583,-3.175,15.07083,15.5,-8.5,24,10.2,1.2,9,86.775,23.95417,62.82083,95.7,11.9,83.8,72.7,44,28.7,23,55.1,45.8,9.4,11.3,1.37494,-4.09513,5.47007,3.35411,-11.35107,14.70519,0.37952,-1.1329,1.7,0,1,0.5,0,0.12229,-0.01208,0.13438,0.132,-0.027,0.159,0.119,-0.003,0.122,9.68333,2.65417,7.02917,11.3,0.6,10.7,8.1,3.8,4.3,17.025,-4.32083,21.34583,21.6,-10.7,32.3,14.6,-1.1,15.7
"60","03","1919","Burkard",NA,"Plate 03",186,2019-07-05,"T3-186",439,0.67,18.06,1.280122896,TRUE,6.7,NA,0,0,24,0,0,22.69,0.04,"No",2.469262225,"1919",2019,0.68333,-7.4375,8.12083,6.4,-7.8,14.2,0,0,0,16.3,4.40417,11.89583,28.8,13.3,15.5,10,-0.2,10.2,75.075,-11.7,86.775,94.8,-0.9,95.7,38.3,-34.4,72.7,56.5,23,55.1,12.8,19.5,4.15814,2.7832,1.37494,17.38553,14.03141,3.35411,0.51032,0.1308,0,1.7,0,0,0,0.12533,0.00304,0.12229,0.149,0.017,0.132,0.119,0,0.119,11.40833,1.725,9.68333,15,3.7,11.3,8.6,0.5,8.1,19.42917,2.40417,17.025,32.4,10.8,21.6,13.4,-1.2,14.6
"61","03","1919","Burkard",NA,"Plate 03",187,2019-07-06,"T3-187",362,0.09,48.64,1.695831773,TRUE,2.92,NA,0,0,24,0,0,22.9,0.03,"No",1.280122896,"1919",2019,1.60417,0.92083,0.68333,10.3,3.9,6.4,0,0,0,19.35,3.05,16.3,29.6,0.8,28.8,11.8,1.8,10,63.84583,-11.22917,75.075,86.6,-8.2,94.8,31.7,-6.6,38.3,54.9,56.5,23,32.4,37.6,7.41947,3.26134,4.15814,20.23051,2.84498,17.38553,1.34991,0.83959,8.3,0,1,8.1,0,0.208,0.08267,0.12533,0.236,0.087,0.149,0.139,0.02,0.119,11.3375,-0.07083,11.40833,13.8,-1.2,15,9.5,0.9,8.6,22.05,2.62083,19.42917,33.1,0.7,32.4,15.2,1.8,13.4
"62","03","1919","Burkard",NA,"Plate 03",188,2019-07-07,"T3-188",367,0.23,46.03,1.672374979,TRUE,6.65,NA,0,0,24,0,0,22.66,0.03,"No",1.695831773,"1919",2019,1.54167,-0.0625,1.60417,14.8,4.5,10.3,0,0,0,16.03333,-3.31667,19.35,26.2,-3.4,29.6,9.8,-2,11.8,67.97083,4.125,63.84583,81.9,-4.7,86.6,38.8,7.1,31.7,43.1,54.9,56.5,24,28.7,4.66682,-2.75265,7.41947,14.66165,-5.56886,20.23051,1.55811,0.2082,14.3,8.3,1,6.8,0,0.22638,0.01837,0.208,0.307,0.071,0.236,0.192,0.053,0.139,9.8,-1.5375,11.3375,13,-0.8,13.8,6.9,-2.6,9.5,19.48333,-2.56667,22.05,27.6,-5.5,33.1,12.7,-2.5,15.2
"63","03","1919","Burkard",NA,"Plate 03",189,2019-07-08,"T3-189",114,0.08,528.74,2.724062767,FALSE,27.5,NA,528.74,2.72,24,22.03,1.36,24.17,0.05,"No",1.672374979,"1919",2019,0.0375,-1.50417,1.54167,0.9,-13.9,14.8,0,0,0,17.56667,1.53333,16.03333,24.4,-1.8,26.2,11.2,1.4,9.8,65.42083,-2.55,67.97083,85.7,3.8,81.9,44.3,5.5,38.8,41.4,43.1,54.9,12.7,16.8,5.49611,0.82929,4.66682,10.83413,-3.82752,14.66165,1.39465,-0.16346,0,14.3,0,0,0,0.24983,0.02346,0.22638,0.275,-0.032,0.307,0.24,0.048,0.192,10.59583,0.79583,9.8,13.4,0.4,13,8.7,1.8,6.9,20.19167,0.70833,19.48333,27.9,0.3,27.6,14.4,1.7,12.7
"64","03","1919","Burkard",NA,"Plate 03",190,2019-07-09,"T3-190",177,0.18,301.38,2.480553063,FALSE,33.01,NA,301.38,2.48,24,12.56,1.13,25.44,0.11,"No",2.724062767,"1919",2019,0.62083,0.58333,0.0375,14.9,14,0.9,0,0,0,20.6375,3.07083,17.56667,27.9,3.5,24.4,14.1,2.9,11.2,55.19167,-10.22917,65.42083,71.1,-14.6,85.7,32.6,-11.7,44.3,38.5,41.4,43.1,16.6,28.1,8.76182,3.26571,5.49611,17.95431,7.12017,10.83413,3.25362,1.85897,7.8,0,1,4.3,0,0.23217,-0.01767,0.24983,0.262,-0.013,0.275,0.205,-0.035,0.24,10.75417,0.15833,10.59583,13.6,0.2,13.4,8.9,0.2,8.7,21.20833,1.01667,20.19167,28.6,0.7,27.9,15.5,1.1,14.4
"65","03","1919","Burkard",NA,"Plate 03",191,2019-07-10,"T3-191",49,0.07,1168.39,3.067959376,FALSE,49.79,NA,1168.39,3.07,24,48.68,1.7,23.31,0.09,"No",2.480553063,"1919",2019,0,-0.62083,0.62083,0,-14.9,14.9,0,0,0,23.22917,2.59167,20.6375,28.5,0.6,27.9,19.2,5.1,14.1,39.62083,-15.57083,55.19167,47,-24.1,71.1,29.2,-3.4,32.6,17.8,38.5,41.4,8.9,10.7,12.39541,3.63359,8.76182,18.19689,0.24259,17.95431,8.20308,4.94946,0,7.8,0,0,0,0.22413,-0.00804,0.23217,0.253,-0.009,0.262,0.209,0.004,0.205,8.57917,-2.175,10.75417,11.2,-2.4,13.6,6.3,-2.6,8.9,20.32917,-0.87917,21.20833,28.9,0.3,28.6,15.4,-0.1,15.5
"66","03","1919","Burkard",NA,"Plate 03",192,2019-07-11,"T3-192",80,0.27,824.41,2.916669726,FALSE,136.06,NA,824.41,2.92,24,34.35,1.55,23.46,0.01,"No",3.067959376,"1919",2019,0.85833,0.85833,0,14.7,14.7,0,0,0,0,21.65833,-1.57083,23.22917,27.9,-0.6,28.5,14.2,-5,19.2,47.80417,8.18333,39.62083,65.5,18.5,47,28.1,-1.1,29.2,37.4,17.8,38.5,13.9,18,10.54209,-1.85332,12.39541,18.91546,0.71856,18.19689,3.9084,-4.29469,9.5,0,1,8.6,0,0.22654,0.00242,0.22413,0.266,0.013,0.253,0.196,-0.013,0.209,9.40833,0.82917,8.57917,12.9,1.7,11.2,7,0.7,6.3,22.34167,2.0125,20.32917,29.2,0.3,28.9,16.1,0.7,15.4
