FieldID,Date,Year,Province,SamplerNo,SamplerType,ExtractionGroup,qPCR_Plate,JDay,SampleID,SsCtMean,SsCtSD,SsMean,logSsMean,VolumeSampled,TtCt,TtSD,Water?,logSs_t1,MeanWetness,DiffMeanWet,MeanWet_1d,MaxWetness,DiffMaxWet,MaxWet_1d,MinWetness,DiffMinWet,MinWet_1d,MeanTemp,DiffMeanT,MeanT_1d,MaxTemp,DiffMaxT,MaxT_1d,MinTemp,DiffMinT,MinT_1d,MeanRH,DiffMeanRH,MeanRH_1d,MaxRH,DiffMaxRH,MaxRH_1d,MinRH,DiffMinRH,MinRH_1d,DiffRH_0d,DiffRH_1d,DiffRH_2d,MaxDiffRH_2h,MaxDiffRH_3h,MeanVPD,DiffMeanVPD,MeanVPD_1d,MaxVPD,DiffMaxVPD,MaxVPD_1d,MinVPD,DiffMinVPD,MinVPD_1d,TotalPrecip,Precip_1d,RainYN,MaxRain,MinRain,MeanWC,DiffMeanWC,MeanWC_1d,MaxWC,DiffMaxWC,MaxWC_1d,MinWC,DiffMinWC,MinWC_1d,MeanDP,DiffMeanDP,MeanDP_1d,MaxDP,DiffMaxDP,MaxDP_1d,MinDP,DiffMinDP,MinDP_1d,MeanSoilTemp,DiffMeanSoilT,MeanSoilT_1d,MaxSoilTemp,DiffMaxSoilT,MaxSoilT_1d,MinSoilTemp,DiffMinSoilT,MinSoilT_1d
1904,2019-08-07,2019,Alberta,08,Burkard,NA,Plate 22,219,T08-219,32.71,0.05,75.06,1.881156321,24,25.66,0.05,No,2.068853494,6.40833,4.2125,2.19583,14.5,0.2,14.3,0,0,0,18.52917,-0.125,18.65417,26.2,-0.1,26.3,12,-0.3,12.3,81.16667,6.32917,74.8375,98.1,6.7,91.4,60.5,3.7,56.8,37.6,34.6,55.3,16.8,21.8,3.64143,-0.79534,4.43677,9.20365,-0.33923,9.54288,0.18763,-0.78058,0.96821,4.4,3.5,1,3.5,0,0.13967,0.06292,0.07675,0.159,0.07,0.089,0.092,0.026,0.066,14.9375,1.04583,13.89167,19.3,0.6,18.7,11.4,2.4,9,18.22083,0.19583,18.025,23.9,0.3,23.6,15.1,0.6,14.5
1904,2019-08-08,2019,Alberta,08,Burkard,NA,Plate 22,220,T08-220,29.19,0.07,780.7,2.893040112,24,25.67,0.06,No,1.881156321,0,-6.40833,6.40833,0,-14.5,14.5,0,0,0,21.1375,2.60833,18.52917,31.5,5.3,26.2,13,1,12,72.12083,-9.04583,81.16667,92.8,-5.3,98.1,49.8,-10.7,60.5,43,37.6,34.6,10.9,16.9,6.37509,2.73366,3.64143,16.74126,7.5376,9.20365,0.76155,0.57392,0.18763,0,4.4,0,0,0,0.09371,-0.04596,0.13967,0.116,-0.043,0.159,0.071,-0.021,0.092,15.45833,0.52083,14.9375,20,0.7,19.3,11.2,-0.2,11.4,19.525,1.30417,18.22083,25.4,1.5,23.9,15.4,0.3,15.1
1904,2019-08-09,2019,Alberta,08,Burkard,NA,Plate 22,221,T08-221,31.85,0.15,133.21,2.127784876,24,22.69,0.03,No,2.893040112,0.2625,0.2625,0,6.3,6.3,0,0,0,0,17.3,-3.8375,21.1375,23.6,-7.9,31.5,12.6,-0.4,13,75.22083,3.1,72.12083,90.9,-1.9,92.8,60.2,10.4,49.8,30.7,43,37.6,9.8,17.2,3.73814,-2.63694,6.37509,8.10668,-8.63457,16.74126,0.9746,0.21305,0.76155,0.2,0,1,0.2,0,0.06008,-0.03363,0.09371,0.071,-0.045,0.116,0.05,-0.021,0.071,12.72083,-2.7375,15.45833,16.6,-3.4,20,10.5,-0.7,11.2,17.3875,-2.1375,19.525,20.6,-4.8,25.4,14.9,-0.5,15.4
1904,2019-08-10,2019,Alberta,08,Burkard,NA,Plate 22,222,T08-222,32.48,0.11,88.03,1.949536373,24,22.42,0.03,No,2.127784876,6.975,6.7125,0.2625,14.1,7.8,6.3,0,0,0,13.92083,-3.37917,17.3,16.7,-6.9,23.6,11.8,-0.8,12.6,83.85417,8.63333,75.22083,95.7,4.8,90.9,69.7,9.5,60.2,26,30.7,43,7.6,11.3,1.90817,-1.82998,3.73814,3.93778,-4.1689,8.10668,0.42464,-0.54996,0.9746,3.2,0.2,1,1.5,0,0.05113,-0.00896,0.06008,0.052,-0.019,0.071,0.05,0,0.05,11.11667,-1.60417,12.72083,12.4,-4.2,16.6,10.1,-0.4,10.5,15.70417,-1.68333,17.3875,17.4,-3.2,20.6,14.6,-0.3,14.9
1904,2019-08-11,2019,Alberta,08,Burkard,NA,Plate 22,223,T08-223,33.11,0.17,58.04,1.771146349,24,22.52,0.09,No,1.949536373,1.5375,-5.4375,6.975,14,-0.1,14.1,0,0,0,16.425,2.50417,13.92083,21.6,4.9,16.7,11.7,-0.1,11.8,83.475,-0.37917,83.85417,92,-3.7,95.7,71.2,1.5,69.7,20.8,26,30.7,10.8,18.8,2.35714,0.44897,1.90817,5.01871,1.08092,3.93778,0.82017,0.39553,0.42464,2,3.2,1,2,0,0.05025,-8.7e-4,0.05113,0.051,-0.001,0.052,0.049,-0.001,0.05,13.54167,2.425,11.11667,17,4.6,12.4,9.3,-0.8,10.1,16.33333,0.62917,15.70417,19.1,1.7,17.4,14.6,0,14.6
1904,2019-08-12,2019,Alberta,08,Burkard,NA,Plate 22,224,T08-224,37.36,0.04,3.43,0.646403726,24,22.5,0.08,No,1.771146349,6.5875,5.05,1.5375,14,0,14,0,0,0,15.01667,-1.40833,16.425,19,-2.6,21.6,12.5,0.8,11.7,90.96667,7.49167,83.475,99.6,7.6,92,73.7,2.5,71.2,25.9,20.8,26,7.8,11.6,1.19194,-1.1652,2.35714,3.99508,-1.02363,5.01871,0.04475,-0.77542,0.82017,2.2,2,1,1.2,0,0.06813,0.01788,0.05025,0.073,0.022,0.051,0.056,0.007,0.049,13.475,-0.06667,13.54167,15.1,-1.9,17,11.7,2.4,9.3,15.74583,-0.5875,16.33333,17.9,-1.2,19.1,14.6,0,14.6
1904,2019-08-13,2019,Alberta,08,Burkard,NA,Plate 22,225,T08-225,33.47,0.16,45.69,1.669223874,24,22.4,0,No,0.646403726,0.10833,-6.47917,6.5875,0.4,-13.6,14,0,0,0,16.47083,1.45417,15.01667,24,5,19,12,-0.5,12.5,82.8125,-8.15417,90.96667,98.6,-1,99.6,58.8,-14.9,73.7,39.8,25.9,20.8,10.1,17.2,2.83285,1.64091,1.19194,8.60398,4.60889,3.99508,0.14353,0.09878,0.04475,0,2.2,0,0,0,0.06654,-0.00158,0.06813,0.069,-0.004,0.073,0.061,0.005,0.056,13.2625,-0.2125,13.475,15.6,0.5,15.1,10.2,-1.5,11.7,16.83333,1.0875,15.74583,21.3,3.4,17.9,14.1,-0.5,14.6
1904,2019-08-14,2019,Alberta,08,Burkard,NA,Plate 22,226,T08-226,35.46,0.63,12.76,1.138618434,24,22.69,0.04,No,1.669223874,5.40417,5.29583,0.10833,14.2,13.8,0.4,0,0,0,17.21667,0.74583,16.47083,26.5,2.5,24,9.2,-2.8,12,79.96667,-2.84583,82.8125,98.6,0,98.6,56,-2.8,58.8,42.6,39.8,25.9,12.1,21.2,3.49079,0.65793,2.83285,10.74027,2.1363,8.60398,0.14175,-0.00178,0.14353,9.8,0,1,3.8,0,0.13321,0.06667,0.06654,0.162,0.093,0.069,0.061,0,0.061,13.42083,0.15833,13.2625,18.1,2.5,15.6,8.3,-1.9,10.2,16.7625,-0.07083,16.83333,22.2,0.9,21.3,13.2,-0.9,14.1
1904,2019-08-15,2019,Alberta,08,Burkard,NA,Plate 22,227,T08-227,31.49,0.09,169.1,2.230704314,24,23.58,0.02,No,1.138618434,0.30833,-5.09583,5.40417,1.6,-12.6,14.2,0,0,0,18.38333,1.16667,17.21667,26.9,0.4,26.5,10.5,1.3,9.2,66.58333,-13.38333,79.96667,89.5,-9.1,98.6,38.2,-17.8,56,51.3,42.6,39.8,16.7,26.1,6.40775,2.91696,3.49079,14.79229,4.05201,10.74027,0.95015,0.8084,0.14175,1.2,9.8,1,1.2,0,0.08742,-0.04579,0.13321,0.109,-0.053,0.162,0.065,0.004,0.061,11.31667,-2.10417,13.42083,16.6,-1.5,18.1,8.3,0,8.3,16.58333,-0.17917,16.7625,22,-0.2,22.2,12,-1.2,13.2
1904,2019-08-16,2019,Alberta,08,Burkard,NA,NA,228,No Sample,NA,NA,NA,NA,NA,NA,NA,NA,2.230704314,3.02083,2.7125,0.30833,14.2,12.6,1.6,0,0,0,13.57917,-4.80417,18.38333,17.7,-9.2,26.9,10.9,0.4,10.5,81.075,14.49167,66.58333,92.4,2.9,89.5,70.1,31.9,38.2,22.3,51.3,42.6,10.5,16.8,2.08152,-4.32622,6.40775,3.4513,-11.34099,14.79229,0.79886,-0.1513,0.95015,4.9,1.2,1,3.8,0,0.06629,-0.02113,0.08742,0.086,-0.023,0.109,0.057,-0.008,0.065,10.35,-0.96667,11.31667,13.7,-2.9,16.6,7.4,-0.9,8.3,14.42083,-2.1625,16.58333,17,-5,22,12.8,0.8,12
1904,2019-08-17,2019,Alberta,08,Burkard,NA,NA,229,No Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14583,1.125,3.02083,12.9,-1.3,14.2,0,0,0,13.37083,-0.20833,13.57917,20.3,2.6,17.7,8.5,-2.4,10.9,72.7,-8.375,81.075,94.2,1.8,92.4,45.8,-24.3,70.1,48.4,22.3,51.3,21.4,24.9,3.52139,1.43986,2.08152,8.96836,5.51707,3.4513,0.50556,-0.2933,0.79886,1.6,4.9,1,0.5,0,0.09963,0.03333,0.06629,0.126,0.04,0.086,0.082,0.025,0.057,8.06667,-2.28333,10.35,10.1,-3.6,13.7,5.5,-1.9,7.4,13.7375,-0.68333,14.42083,17.7,0.7,17,11.1,-1.7,12.8
1904,2019-08-18,2019,Alberta,08,Burkard,NA,NA,230,No Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4.14583,4.14583,0,-12.9,12.9,0,0,0,16.9875,3.61667,13.37083,28,7.7,20.3,6.6,-1.9,8.5,64.2125,-8.4875,72.7,92,-2.2,94.2,36.9,-8.9,45.8,55.1,48.4,22.3,15.7,26.4,6.9691,3.44771,3.52139,16.91409,7.94572,8.96836,0.56753,0.06197,0.50556,0,1.6,0,0,0,0.06933,-0.03029,0.09963,0.082,-0.044,0.126,0.058,-0.024,0.082,9.075,1.00833,8.06667,11.9,1.8,10.1,5.1,-0.4,5.5,15.9625,2.225,13.7375,24.4,6.7,17.7,9.4,-1.7,11.1
1904,2019-08-19,2019,Alberta,08,Burkard,NA,NA,231,No Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,16.31667,-0.67083,16.9875,25.3,-2.7,28,9.2,2.6,6.6,65.92917,1.71667,64.2125,84.8,-7.2,92,42.3,5.4,36.9,42.5,55.1,48.4,9.4,16.8,5.28808,-1.68102,6.9691,13.06813,-3.84596,16.91409,1.33501,0.76748,0.56753,0,0,0,0,0,0.05083,-0.0185,0.06933,0.057,-0.025,0.082,0.044,-0.014,0.058,9.44167,0.36667,9.075,12,0.1,11.9,6.6,1.5,5.1,17.04167,1.07917,15.9625,27.3,2.9,24.4,11.9,2.5,9.4
1904,2019-08-20,2019,Alberta,08,Burkard,NA,NA,232,No Sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,17.95417,1.6375,16.31667,30,4.7,25.3,5.8,-3.4,9.2,62.80833,-3.12083,65.92917,93.2,8.4,84.8,36.6,-5.7,42.3,56.6,42.5,55.1,19.4,32.1,7.646,2.35791,5.28808,19.22346,6.15533,13.06813,0.62697,-0.70804,1.33501,0,0,0,0,0,0.04054,-0.01029,0.05083,0.045,-0.012,0.057,0.034,-0.01,0.044,9.74167,0.3,9.44167,13.7,1.7,12,3.9,-2.7,6.6,18.09583,1.05417,17.04167,28.3,1,27.3,11,-0.9,11.9
1904,2019-08-21,2019,Alberta,08,Burkard,NA,Plate 22,233,T08-233,32.06,0.08,115.97,2.06807449,24,25.03,0.06,No,NA,0,0,0,0,0,0,0,0,0,23.20417,5.25,17.95417,36.7,6.7,30,12.7,6.9,5.8,47.05,-15.75833,62.80833,64.1,-29.1,93.2,27.3,-9.3,36.6,36.8,56.6,42.5,9.7,14.1,13.12468,5.47868,7.646,33.17078,13.94732,19.22346,3.70354,3.07658,0.62697,0,0,0,0,0,0.03213,-0.00842,0.04054,0.035,-0.01,0.045,0.028,-0.006,0.034,10.64167,0.9,9.74167,17,3.3,13.7,5.7,1.8,3.9,21.675,3.57917,18.09583,32.9,4.6,28.3,14.7,3.7,11
1904,2019-08-22,2019,Alberta,08,Burkard,NA,Plate 22,234,T08-234,35.66,0.69,11.28,1.089198367,24,23.21,0.03,No,2.06807449,5.47917,5.47917,0,14.9,14.9,0,0,0,0,18.4625,-4.74167,23.20417,21.6,-15.1,36.7,14.6,1.9,12.7,76.9,29.85,47.05,95.9,31.8,64.1,51.3,24,27.3,44.6,36.8,56.6,19.6,24.2,3.56351,-9.56117,13.12468,8.41679,-24.75399,33.17078,0.47622,-3.22733,3.70354,22.6,0,1,8.6,0,0.15133,0.11921,0.03213,0.262,0.227,0.035,0.027,-0.001,0.028,14.0875,3.44583,10.64167,17.1,0.1,17,9.3,3.6,5.7,18.54583,-3.12917,21.675,21.1,-11.8,32.9,16.4,1.7,14.7
1904,2019-08-23,2019,Alberta,08,Burkard,NA,Plate 22,235,T08-235,33.89,0.11,34.3,1.547774705,24,23.23,0.09,No,1.089198367,6.34583,0.86667,5.47917,14.3,-0.6,14.9,0,0,0,17.675,-0.7875,18.4625,26.8,5.2,21.6,10.2,-4.4,14.6,77.85417,0.95417,76.9,100.1,4.2,95.9,45.2,-6.1,51.3,54.9,44.6,36.8,26.3,39.6,4.53879,0.97528,3.56351,13.62933,5.21254,8.41679,-0.01133,-0.48755,0.47622,1.7,22.6,1,1.7,0,0.17638,0.02504,0.15133,0.192,-0.07,0.262,0.159,0.132,0.027,12.91739,-1.17011,14.0875,16.8,-0.3,17.1,9.9,0.6,9.3,17.65833,-0.8875,18.54583,23.4,2.3,21.1,14.5,-1.9,16.4
1904,2019-08-24,2019,Alberta,08,Burkard,NA,Plate 22,236,T08-236,30.24,0.04,389.48,2.591598795,24,25.78,0.04,No,1.547774705,0.6,-5.74583,6.34583,6.5,-7.8,14.3,0,0,0,20.1875,2.5125,17.675,27.8,1,26.8,12.2,2,10.2,55.51667,-22.3375,77.85417,75.6,-24.5,100.1,31.1,-14.1,45.2,44.5,54.9,44.6,23.3,29.2,8.37292,3.83413,4.53879,16.92359,3.29425,13.62933,2.47983,2.49116,-0.01133,0,1.7,0,0,0,0.14796,-0.02842,0.17638,0.159,-0.033,0.192,0.132,-0.027,0.159,10.30833,-2.60906,12.91739,14.3,-2.5,16.8,7.6,-2.3,9.9,17.86667,0.20833,17.65833,25.3,1.9,23.4,13.9,-0.6,14.5
1904,2019-08-25,2019,Alberta,08,Burkard,NA,Plate 22,237,T08-237,34.27,0.3,26.93,1.446070936,24,23,0.01,No,2.591598795,6.39167,5.79167,0.6,14.3,7.8,6.5,0,0,0,13.525,-6.6625,20.1875,19.1,-8.7,27.8,6.3,-5.9,12.2,77.58333,22.06667,55.51667,96.5,20.9,75.6,57.1,26,31.1,39.4,44.5,54.9,20.7,31.1,2.77589,-5.59703,8.37292,6.59854,-10.32504,16.92359,0.3227,-2.15713,2.47983,1.2,0,1,0.5,0,0.12992,-0.01804,0.14796,0.139,-0.02,0.159,0.116,-0.016,0.132,9.45417,-0.85417,10.30833,12.4,-1.9,14.3,4.6,-3,7.6,14.84583,-3.02083,17.86667,18.9,-6.4,25.3,10.9,-3,13.9
1904,2019-08-26,2019,Alberta,08,Burkard,NA,Plate 22,238,T08-238,35.89,0.25,9.18,1.007747778,24,23.36,0.04,No,1.446070936,6.8375,0.44583,6.39167,14.4,0.1,14.3,0,0,0,13.34583,-0.17917,13.525,20.6,1.5,19.1,7.2,0.9,6.3,68.90833,-8.675,77.58333,91.4,-5.1,96.5,36,-21.1,57.1,55.4,39.4,44.5,18.1,35.7,3.91781,1.14192,2.77589,10.55668,3.95813,6.59854,0.76379,0.44108,0.3227,1.1,1.2,1,0.7,0,0.13821,0.00829,0.12992,0.142,0.003,0.139,0.129,0.013,0.116,6.9875,-2.46667,9.45417,11.3,-1.1,12.4,1.5,-3.1,4.6,14.43333,-0.4125,14.84583,23.9,5,18.9,11,0.1,10.9
1904,2019-08-27,2019,Alberta,08,Burkard,NA,Plate 23,239,T08-239,33.31,0,49.65,1.70457945,24,23.99,0,No,1.007747778,1.24167,-5.59583,6.8375,10.1,-4.3,14.4,0,0,0,14.875,1.52917,13.34583,24,3.4,20.6,4.4,-2.8,7.2,56.425,-12.48333,68.90833,88.9,-2.5,91.4,29.4,-6.6,36,59.5,55.4,39.4,24.4,37.9,7.12253,3.20472,3.91781,14.7437,4.18703,10.55668,0.73261,-0.03117,0.76379,4.3,1.1,1,3.8,0,0.05692,-0.08129,0.13821,0.132,-0.01,0.142,0,-0.129,0.129,4.7,-2.2875,6.9875,8.6,-2.7,11.3,1.9,0.4,1.5,15.75833,1.325,14.43333,23.7,-0.2,23.9,7.3,-3.7,11
1906,2019-06-26,2019,Alberta,12,Burkard,NA,Plate 07,177,T12-177,35.69,0.66,13.74,1.168497484,24,21.93,0.03,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-06-27,2019,Alberta,12,Burkard,NA,Plate 07,178,T12-178,33.41,0.31,57.8,1.769377326,24,21.72,0.06,No,1.168497484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-06-28,2019,Alberta,12,Burkard,NA,Plate 07,179,T12-179,30.13,0.11,483.48,2.685275853,24,21.62,0.05,No,1.769377326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-06-29,2019,Alberta,12,Burkard,NA,Plate 07,180,T12-180,33.65,0.11,49.14,1.70018433,24,21.71,0.29,No,2.685275853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-06-30,2019,Alberta,12,Burkard,NA,Plate 07,181,T12-181,34.15,0.53,36.78,1.577261954,24,22.1,0.04,No,1.70018433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-07-01,2019,Alberta,12,Burkard,NA,Plate 07,182,T12-182,31.36,0.38,220.41,2.345197232,24,22,0.02,No,1.577261954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-07-02,2019,Alberta,12,Burkard,NA,Plate 07,183,T12-183,33.11,0.11,69.74,1.849665055,24,23.71,0.04,No,2.345197232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-07-03,2019,Alberta,12,Burkard,NA,Plate 07,184,T12-184,34.03,1.77,53.06,1.732876041,24,22.2,0.06,No,1.849665055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-07-04,2019,Alberta,12,Burkard,NA,Plate 07,185,T12-185,35.71,0.66,13.59,1.164055292,24,25.34,0.06,No,1.732876041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,2019-07-05,2019,Alberta,12,Burkard,NA,Plate 07,186,T12-186,29.91,0.02,556.94,2.746587498,24,22.3,0.03,No,1.164055292,3.30833,NA,NA,14.6,NA,NA,0,NA,NA,14.29583,NA,NA,18.7,NA,NA,11.2,NA,NA,82.76667,NA,NA,95.7,NA,NA,65.6,NA,NA,30.1,NA,NA,8.6,16,2.16086,NA,NA,5.16069,NA,NA,0.41159,NA,NA,0.2,NA,1,0.2,0,0.38925,NA,NA,0.396,NA,NA,0.372,NA,NA,11.27083,NA,NA,13.3,NA,NA,8.8,NA,NA,15.47917,NA,NA,19.5,NA,NA,12.8,NA,NA
1906,2019-07-06,2019,Alberta,12,Burkard,NA,Plate 07,187,T12-187,33.10,0.27,70.57,1.854731017,24,25.27,0.05,No,2.746587498,1.1375,-2.17083,3.30833,12.1,-2.5,14.6,0,0,0,19.45417,5.15833,14.29583,29,10.3,18.7,10.5,-0.7,11.2,70.0875,-12.67917,82.76667,93.2,-2.5,95.7,39.3,-26.3,65.6,53.9,30.1,NA,12.6,20.1,6.44992,4.28906,2.16086,17.31858,12.15789,5.16069,0.67152,0.25993,0.41159,0.2,0.2,1,0.2,0,0.34521,-0.04404,0.38925,0.366,-0.03,0.396,0.288,-0.084,0.372,13.09167,1.82083,11.27083,17,3.7,13.3,9.3,0.5,8.8,18.59583,3.11667,15.47917,24,4.5,19.5,12.5,-0.3,12.8
1906,2019-07-07,2019,Alberta,12,Burkard,NA,Plate 07,188,T12-188,30.53,0.18,374.37,2.57445956,24,24.73,0.03,No,1.854731017,4.57917,3.44167,1.1375,13.5,1.4,12.1,0,0,0,17.975,-1.47917,19.45417,27.1,-1.9,29,10.2,-0.3,10.5,73.21667,3.12917,70.0875,93.4,0.2,93.2,39.9,0.6,39.3,53.5,53.9,30.1,20.5,29.1,4.94378,-1.50614,6.44992,15.23,-2.08858,17.31858,0.73842,0.0669,0.67152,0.2,0.2,1,0.2,0,0.27046,-0.07475,0.34521,0.284,-0.082,0.366,0.24,-0.048,0.288,12.5375,-0.55417,13.09167,16.5,-0.5,17,8.9,-0.4,9.3,19.3625,0.76667,18.59583,26,2,24,13,0.5,12.5
1906,2019-07-08,2019,Alberta,12,Burkard,NA,Plate 07,189,T12-189,28.24,0,1643.72,3.216091974,24,24.43,0.06,No,2.57445956,1.20833,-3.37083,4.57917,12.6,-0.9,13.5,0,0,0,17.59167,-0.38333,17.975,24,-3.1,27.1,9.5,-0.7,10.2,65.75417,-7.4625,73.21667,87.7,-5.7,93.4,43.5,3.6,39.9,44.2,53.5,53.9,10.9,17,5.59055,0.64677,4.94378,11.72573,-3.50426,15.23,1.08559,0.34718,0.73842,0.2,0.2,1,0.2,0,0.22538,-0.04508,0.27046,0.236,-0.048,0.284,0.209,-0.031,0.24,10.65,-1.8875,12.5375,12.8,-3.7,16.5,7.1,-1.8,8.9,20.00833,0.64583,19.3625,25.5,-0.5,26,12.4,-0.6,13
1906,2019-07-09,2019,Alberta,12,Burkard,NA,Plate 07,190,T12-190,31.34,0.85,236.36,2.375407533,24,26.39,2.18,No,3.216091974,0.81667,-0.39167,1.20833,7,-5.6,12.6,0,0,0,18.77083,1.17917,17.59167,26.9,2.9,24,9.7,0.2,9.5,65.00417,-0.75,65.75417,90.1,2.4,87.7,38.3,-5.2,43.5,51.8,44.2,53.5,13.9,26.9,6.82246,1.23192,5.59055,15.4415,3.71577,11.72573,0.94438,-0.14122,1.08559,0,0.2,0,0,0,0.19588,-0.0295,0.22538,0.209,-0.027,0.236,0.183,-0.026,0.209,11.26667,0.61667,10.65,13.8,1,12.8,7.6,0.5,7.1,21.88333,1.875,20.00833,29.2,3.7,25.5,14,1.6,12.4
1906,2019-07-10,2019,Alberta,12,Burkard,NA,Plate 07,191,T12-191,35.38,0.38,16.21,1.23578087,24,29.18,0.06,No,2.375407533,0,-0.81667,0.81667,0,-7,7,0,0,0,21.7125,2.94167,18.77083,30.6,3.7,26.9,12.6,2.9,9.7,55.95833,-9.04583,65.00417,83.4,-6.7,90.1,33.2,-5.1,38.3,50.2,51.8,44.2,14.8,23.1,10.13396,3.3115,6.82246,20.61903,5.17752,15.4415,1.70185,0.75747,0.94438,2.2,0,1,2.2,0,0.1305,-0.06538,0.19588,0.187,-0.022,0.209,0.043,-0.14,0.183,11.45,0.18333,11.26667,14.9,1.1,13.8,9.2,1.6,7.6,22.825,0.94167,21.88333,30.3,1.1,29.2,15.9,1.9,14
1906,2019-07-11,2019,Alberta,12,Burkard,NA,Plate 07,192,T12-192,33.60,0.85,55.23,1.749968084,24,25.61,0.03,Yes,1.23578087,0.60833,0.60833,0,14.6,14.6,0,0,0,0,22.50833,0.79583,21.7125,30.1,-0.5,30.6,14.2,1.6,12.6,47.62083,-8.3375,55.95833,63.3,-20.1,83.4,32.2,-1,33.2,31.1,50.2,51.8,23.3,23.3,10.89327,0.75931,10.13396,20.65784,0.03882,20.61903,4.15763,2.45578,1.70185,12.9,2.2,1,11.9,0,NA,NA,0.1305,NA,NA,0.187,NA,NA,0.043,10.44167,-1.00833,11.45,14.4,-0.5,14.9,6.9,-2.3,9.2,NA,NA,22.825,NA,NA,30.3,NA,NA,15.9
